Instance,Income
129650,485355.2976071785
129651,70694.54079975205
129652,92287.48215362735
129653,60634.87590942739
129654,370170.05570141546
129655,41712.949574129765
129656,33527.15524874809
129657,21817.31703018783
129658,19317.803872650326
129659,321166.8860904741
129660,141876.73363280905
129661,10152.642058413317
129662,26896.065784116297
129663,115748.94399856657
129664,58706.007480965796
129665,281225.7226782179
129666,26211.210887033303
129667,116213.13431301026
129668,180213.96481844908
129669,109565.90236558474
129670,170113.0291788602
129671,30686.106186491674
129672,133162.63205533708
129673,71941.21649580768
129674,93633.64562212749
129675,14060.083044465404
129676,40954.010567195604
129677,187258.98402102053
129678,181430.6648412971
129679,260421.72785865716
129680,249427.5822466811
129681,61300.992185602
129682,386742.1056852623
129683,761239.0182836648
129684,65539.00519053536
129685,37893.91150986038
129686,67082.58932351688
129687,31616.953558543635
129688,7579.313333825229
129689,101018.0242273133
129690,48884.956979010945
129691,120322.87275973747
129692,54258.56999487991
129693,79121.66794409364
129694,166999.68875772692
129695,24184.78370720344
129696,225729.2465459599
129697,43135.27694648982
129698,22258.193524510243
129699,149676.69232317735
129700,107088.90400454968
129701,116835.83683510813
129702,435757.16584026784
129703,24297.998984305978
129704,56003.374598659895
129705,127042.2441311763
129706,104637.94553970403
129707,117896.98692077257
129708,291813.54553065327
129709,25076.736772576092
129710,75694.6757470878
129711,79086.93101004603
129712,55308.10061625894
129713,34986.34145600867
129714,45132.33423169243
129715,201885.2355817294
129716,66062.5547829551
129717,82865.31810963798
129718,146345.937603815
129719,166179.6837933883
129720,125578.73732782203
129721,137867.6676495273
129722,80558.85621059743
129723,43918.97483086785
129724,110054.72207764594
129725,53630.27037974511
129726,352937.87911082216
129727,66748.69365655317
129728,6451.9600877297535
129729,32821.560794783996
129730,37879.22861103139
129731,152167.5288592422
129732,59882.37895820093
129733,51059.44644273394
129734,21625.30760558245
129735,96987.82892926795
129736,77383.20450287362
129737,27691.9604993489
129738,408311.4928791378
129739,34876.483805785785
129740,21534.70510550777
129741,42803.21159173832
129742,247444.2025910746
129743,33786.49896147287
129744,364471.24600039475
129745,48642.6919158
129746,26355.05015443208
129747,127639.7847737652
129748,64450.49007300238
129749,508.18166717802194
129750,43316.123608914226
129751,45602.636674661306
129752,131574.9498994269
129753,497479.5794651588
129754,153188.29690631106
129755,41519.412714129125
129756,140842.79564881598
129757,48523.717964247066
129758,44434.155581309664
129759,26890.337934084175
129760,69821.83965999272
129761,79204.05253826323
129762,14341.981068138091
129763,76542.9403893334
129764,23904.05365492553
129765,53892.55993943151
129766,25029.19200578126
129767,55060.41354621009
129768,133206.2649733831
129769,116533.67933099564
129770,45101.692465797656
129771,224821.15254334226
129772,-4565.92385860479
129773,16152.364205293155
129774,67760.58747195372
129775,189303.20304569154
129776,31495.821140321576
129777,53293.27066348829
129778,249306.85332856068
129779,154458.14892816683
129780,90462.0433682389
129781,28587.938913208258
129782,187094.54838365837
129783,46482.41052041196
129784,21299.870696646212
129785,97229.44469355744
129786,225658.91492112208
129787,50856.57410817415
129788,176875.1950092971
129789,64783.30704221984
129790,83656.31202364953
129791,428836.42256644537
129792,86370.30006276039
129793,174265.97132078608
129794,37032.28812984342
129795,11197.734802033996
129796,77630.91466353243
129797,44904.96858413172
129798,43428.43418672377
129799,32355.318003364835
129800,2841.846392566072
129801,67545.2887277344
129802,41888.20067162645
129803,247712.76759789622
129804,24587.469157142838
129805,31424.014021822757
129806,52285.7637551993
129807,39793.34986722115
129808,29795.241640077034
129809,54836.36441225849
129810,186050.44396246044
129811,78169.28125218787
129812,223105.61408586527
129813,62867.31129257312
129814,2986.110304600769
129815,30479.299809662123
129816,44038.06817838417
129817,70286.51593864769
129818,146464.09323623127
129819,221422.5991714512
129820,49666.21795462489
129821,118837.18708378552
129822,116836.15023229794
129823,54916.90413260304
129824,304275.42834526947
129825,14527.666764758507
129826,161121.27204967002
129827,314570.68837650155
129828,41576.66660789555
129829,42890.38218420087
129830,57261.20776019485
129831,35698.703295306266
129832,103634.23521872841
129833,45749.28386523497
129834,32278.500945797805
129835,35068.747682983725
129836,164528.73452897256
129837,37164.86829583256
129838,16759.889153324704
129839,16630.72004880731
129840,48505.82227857682
129841,62276.23684263548
129842,25551.945443691002
129843,19073.864211090993
129844,142659.3438896994
129845,773.2839329157772
129846,39982.62187593018
129847,12445.18389334854
129848,31563.977052307742
129849,38615.122317379944
129850,74744.05850964392
129851,199447.00066390485
129852,16735.479709316074
129853,149272.42528156843
129854,18158.031187474084
129855,111263.74263945076
129856,27551.6237617969
129857,79089.6123825652
129858,29351.228373923237
129859,24356.977920009595
129860,30947.060806570356
129861,121214.31342106701
129862,239692.53685886902
129863,39723.575678601344
129864,229626.6138687829
129865,613368.0489069271
129866,41399.46770473593
129867,207683.0039154698
129868,73119.99006838919
129869,69277.8856341425
129870,214352.28823072198
129871,67596.31018581799
129872,84512.34475933763
129873,243939.42870356268
129874,58890.9107122331
129875,83652.34050802933
129876,40900.73436923617
129877,15372.766319723858
129878,47436.3160206859
129879,13669.22015663123
129880,112809.57498528322
129881,60770.24089494314
129882,137740.15865611128
129883,311210.8768110304
129884,62562.88638928366
129885,176408.66892608293
129886,48705.288859631226
129887,76701.4551687731
129888,33786.81702233924
129889,271170.13480491505
129890,22340.33089257521
129891,39571.68133650187
129892,194032.57082476214
129893,49307.943150708554
129894,34762.86758052609
129895,32091.87243667933
129896,61729.94868476844
129897,67327.51912398037
129898,155955.69824603864
129899,1311.5009011990103
129900,25165.83084144141
129901,86602.00586057935
129902,40801.63035050205
129903,65297.87323274154
129904,84483.7527757117
129905,279001.12973483856
129906,199500.5530675275
129907,48131.480732547934
129908,42390.61231653452
129909,68500.52672657707
129910,29478.615691130184
129911,131235.61528018463
129912,253728.59468645722
129913,17215.49220709347
129914,9765.317031121338
129915,143726.32310945733
129916,21246.645086145905
129917,120125.59107603057
129918,3984.422326276817
129919,260616.14947605785
129920,17837.876593130764
129921,41120.18869317
129922,76147.5590683841
129923,272333.5690086634
129924,91168.776594837
129925,173484.35454820405
129926,199375.87290590483
129927,88811.9234799791
129928,15876.355330195922
129929,22393.632838579608
129930,64644.2602837117
129931,34985.60527071335
129932,45380.10491932463
129933,26832.384045721883
129934,59565.2087978561
129935,82468.87888074877
129936,34554.08455430865
129937,26550.07864567393
129938,68184.68334725012
129939,95257.71690502319
129940,155452.93180159622
129941,293006.2891602528
129942,25335.82959787826
129943,129442.78360509228
129944,98901.20750390046
129945,195223.93669656134
129946,192131.29490091174
129947,64374.50818907017
129948,44259.27342911151
129949,88642.83812393935
129950,157353.6661604053
129951,34100.769591650314
129952,62842.23219066872
129953,77379.24439667488
129954,61331.29780433189
129955,151779.08476907862
129956,138166.6262790611
129957,18448.767174138535
129958,12001.58639491965
129959,148134.69703912642
129960,60668.68430344116
129961,56542.94308332735
129962,240020.39022869608
129963,26764.914332967495
129964,184325.79904776005
129965,19519.323801919476
129966,66976.78140846845
129967,167255.44573778487
129968,273036.21221508924
129969,38848.3641478411
129970,100441.23964907124
129971,49619.091838262924
129972,68365.68631117546
129973,47976.92791403237
129974,69153.55847361969
129975,182933.53606558812
129976,45775.70646861375
129977,4050.448094844391
129978,70371.25626115313
129979,164922.63441315872
129980,115720.33630622874
129981,150256.6525418711
129982,303484.4778573461
129983,90109.11032867986
129984,24156.12651888125
129985,131941.7529702837
129986,48314.389302600444
129987,108066.43503514327
129988,63857.626243207254
129989,13756.013768679217
129990,488249.1330368856
129991,39300.47950906367
129992,58756.626116085674
129993,42895.99478724305
129994,35942.33733815146
129995,40885.275085573456
129996,54763.45796131264
129997,119226.59874992797
129998,125787.52329340429
129999,90551.82613273615
130000,33849.74623334553
130001,39153.07425616685
130002,20508.38270386786
130003,170610.35613261096
130004,56144.30545569548
130005,104790.72918904288
130006,190876.89070459196
130007,35160.25012584747
130008,203721.92716096411
130009,98002.68493159648
130010,28991.93506274902
130011,30723.93036404633
130012,254313.74291880845
130013,49561.62179182545
130014,92093.38326471776
130015,100730.54030963352
130016,165102.4755172364
130017,45917.71273419491
130018,138119.96845552122
130019,29027.339144935362
130020,118245.24652036741
130021,5745.268238787669
130022,41618.1443793325
130023,94727.21759041195
130024,43084.493845977915
130025,316894.91461411654
130026,179656.18481475223
130027,64940.80574120356
130028,52756.22275051467
130029,126506.19123504063
130030,34139.40900500584
130031,268103.9745784075
130032,89926.57711444504
130033,73858.16967392355
130034,81441.42000578703
130035,75665.65435171784
130036,17777.62711712687
130037,358644.53109181236
130038,27419.25810891316
130039,84891.01304339535
130040,431.22145726071096
130041,34323.820390446446
130042,66975.97462430657
130043,463355.55933682696
130044,23561.794750578483
130045,-6903.699250455601
130046,442454.15572822903
130047,57121.76096473195
130048,13817.06103751663
130049,30717.298679998556
130050,88175.67847113033
130051,363884.721934402
130052,83767.10333076926
130053,48946.23698352092
130054,164767.96662425165
130055,96215.64484347437
130056,27327.581586460677
130057,204723.5202628333
130058,210319.21683936368
130059,53891.760624951676
130060,34498.57041074801
130061,317707.8289198126
130062,122375.33775232146
130063,71361.2066108344
130064,90743.922043611
130065,123933.45611834902
130066,232889.0744142835
130067,61479.356505044874
130068,84068.36478153216
130069,11013.63743107096
130070,31261.26138145276
130071,41982.18528025099
130072,63938.28774169404
130073,41172.562382592776
130074,289856.7907701587
130075,14858.280510974295
130076,217168.7054620658
130077,102815.01252656938
130078,67676.74629452142
130079,120401.23637253292
130080,87810.70478422637
130081,132415.32260706654
130082,111033.79825927003
130083,121027.2396202475
130084,17632.189625684077
130085,34400.47035202362
130086,44023.78650368411
130087,71249.05279720831
130088,63512.72116119842
130089,41200.36762405626
130090,41882.56668185767
130091,195543.814148525
130092,38108.07856557956
130093,69897.92044848585
130094,27933.600181632606
130095,109658.03827198049
130096,138944.75075831238
130097,150443.0285907909
130098,184757.33892847493
130099,14174.388233017538
130100,27470.693938824304
130101,468959.4016866223
130102,118352.34697377692
130103,66121.91590992972
130104,60225.39739042281
130105,28771.41311773357
130106,159590.57236146083
130107,67749.99392067395
130108,139067.1319848506
130109,90081.34354493093
130110,73349.93709865779
130111,222743.92418540135
130112,160774.41421115544
130113,28756.524123158357
130114,51610.22513362955
130115,105849.70030896502
130116,177986.94218072345
130117,63813.25765518048
130118,15203.78074879586
130119,26098.58490789049
130120,281769.1884884248
130121,65332.950624666206
130122,198698.7973611884
130123,75144.60804491618
130124,33553.92900025246
130125,398003.84029801766
130126,-4292.310109521597
130127,57767.30913050608
130128,48429.025602908085
130129,72349.40418606438
130130,32706.871540269298
130131,45990.220108959395
130132,137050.46203592795
130133,40350.71948981719
130134,30069.442519676875
130135,10404.678892987435
130136,36493.29654955651
130137,61028.26496884949
130138,96065.68914958372
130139,263107.7094825857
130140,271722.04028308135
130141,4251.698560098589
130142,21810.171235114147
130143,65470.643982848174
130144,163611.6880560147
130145,23437.738229700495
130146,48210.955989828064
130147,31910.030815822443
130148,33271.13914338404
130149,65534.139520829565
130150,32149.890673809554
130151,3226.888449424666
130152,66261.39422416169
130153,6852.075969672574
130154,76631.73146802522
130155,108430.05195213904
130156,76657.30505236643
130157,48389.96443354788
130158,124449.20160546021
130159,31716.327550741487
130160,36364.688216307695
130161,73342.05133059071
130162,70336.14501041727
130163,55298.38250805724
130164,48334.41751363895
130165,41985.12972963527
130166,129483.15433546684
130167,344589.20172490017
130168,53661.88145676855
130169,40170.72868804887
130170,105364.47351557597
130171,619395.7766992581
130172,71294.79726676925
130173,141637.92133744882
130174,22516.16257162166
130175,61913.50790124224
130176,83222.73286719092
130177,80196.16719114035
130178,21484.253552049555
130179,336949.3416175018
130180,6861.486643433526
130181,43236.97726501721
130182,98773.1432917118
130183,25932.187083434037
130184,51656.05063185729
130185,397785.00715801463
130186,71124.62584340718
130187,35456.51630366844
130188,54076.412289778506
130189,192731.68699430578
130190,184064.96169460335
130191,26095.34839712568
130192,245270.92041120908
130193,42220.54230803432
130194,174728.40057822815
130195,169586.0093068036
130196,35448.4091683637
130197,42712.911845746574
130198,71789.99711444064
130199,494991.5692307572
130200,23988.640146812177
130201,11168.246068063356
130202,22708.87900941832
130203,88834.57394166818
130204,24346.942356606974
130205,22011.194025085133
130206,36212.61743121183
130207,92418.29558536837
130208,64644.6150604662
130209,117332.2366518208
130210,122707.20393894393
130211,136618.08563154764
130212,239886.58964536054
130213,50332.59547816566
130214,-1782.3339300860741
130215,47374.53479170756
130216,110146.4010524728
130217,25470.631449467674
130218,58283.61505496002
130219,25090.56727817438
130220,-4121.283183420735
130221,61478.69830415718
130222,44297.056069165796
130223,37555.976025442724
130224,41433.023268154764
130225,37891.39511292141
130226,71999.50582877042
130227,219329.2477906473
130228,18996.938745663763
130229,207077.35086554504
130230,188736.30475266895
130231,201873.20443107554
130232,44880.003970285194
130233,295266.26229677116
130234,26640.481061149716
130235,102645.8318650315
130236,96205.49799954554
130237,22704.44377900409
130238,117024.14090827889
130239,102788.91140558342
130240,410056.309922327
130241,40600.31346816442
130242,25483.43978308057
130243,18353.228681363482
130244,83183.03370162577
130245,112218.6599367319
130246,69462.76666002336
130247,81385.90909735876
130248,108252.54880000988
130249,94116.6178976294
130250,66885.59548956587
130251,214574.09427717957
130252,903.1653863343698
130253,133144.50710260266
130254,100166.99364477923
130255,17435.153347238876
130256,297123.77893287264
130257,227938.25585726945
130258,453186.9288505842
130259,69845.55188722968
130260,14357.445912108433
130261,45743.402359991625
130262,91786.38309113555
130263,22631.702139352583
130264,62715.71708559995
130265,40816.56321516434
130266,194820.9953949604
130267,186743.02484678905
130268,44195.50223895409
130269,98838.10910040754
130270,57997.842284102604
130271,128877.05770784823
130272,49166.15893166267
130273,48857.47275158017
130274,55250.751309923435
130275,32425.85675456177
130276,71590.55956861174
130277,143396.14153412965
130278,74452.98650248627
130279,4826.430636253086
130280,174131.25176786148
130281,90396.00217892561
130282,272757.8702838404
130283,30076.202212234948
130284,31182.736552324164
130285,388408.28997459775
130286,78405.63722639756
130287,170091.70390407823
130288,186734.8341518865
130289,58593.482727456634
130290,72494.54289497458
130291,53000.47837623171
130292,369934.8493727228
130293,86818.0845391463
130294,150225.10757363006
130295,195715.45437050654
130296,82439.20446704283
130297,190444.12712439412
130298,28895.413045622077
130299,20457.593681250084
130300,7406.852687623142
130301,139411.64774475756
130302,218298.3883241497
130303,355810.84088979237
130304,144740.76596940012
130305,65616.5345069063
130306,129666.59893012955
130307,604873.4150516429
130308,114343.84821763012
130309,43559.159363130835
130310,277793.5508259011
130311,87247.19364847484
130312,64535.49166547021
130313,118530.33789917298
130314,33114.283609859864
130315,11691.405448786472
130316,99574.44319396527
130317,188943.93015253652
130318,309551.6982380121
130319,62746.483849928656
130320,29375.494457621306
130321,44626.4663228203
130322,-989.8872832607186
130323,376076.45604336774
130324,67046.17253256582
130325,100417.37791486841
130326,30005.267271202985
130327,197946.26314875073
130328,119280.77152355331
130329,726968.1653030566
130330,405530.3019285933
130331,7495.785356190361
130332,42796.05148082169
130333,80293.43558067881
130334,39749.443333148345
130335,270143.1563647775
130336,7294.8231639451815
130337,307513.2433418652
130338,451958.333229949
130339,44486.65576584168
130340,27741.911619613173
130341,51354.091961088525
130342,105601.98867893743
130343,27356.496098304615
130344,133569.96316044722
130345,47919.47747417121
130346,48174.61716546494
130347,82937.43552058516
130348,115557.58334986145
130349,33770.680681083635
130350,257621.18623304978
130351,64516.26119358275
130352,111107.74585694939
130353,91623.35196485155
130354,39993.90028018
130355,70753.32452033335
130356,353853.47863029334
130357,-458.0674383288384
130358,93669.69749657837
130359,82328.05185294554
130360,211115.7972432343
130361,38071.68432737028
130362,23718.93872101872
130363,82985.56417396826
130364,467034.2759547595
130365,565163.0714120325
130366,39672.849199460055
130367,3145.331590787933
130368,574256.6952670584
130369,135114.17193067828
130370,74506.96723370743
130371,79470.19905090952
130372,17901.5203004337
130373,110135.69029398686
130374,48157.36736881885
130375,292902.16833406757
130376,150395.8477527877
130377,113723.34710281112
130378,85709.33406959717
130379,39491.941599727936
130380,11325.95387371031
130381,99450.15624433261
130382,49184.35471660334
130383,186376.2577582886
130384,190813.5711902606
130385,135398.28538500573
130386,35483.69109312605
130387,239846.7345586676
130388,191357.18634115407
130389,71508.52820581236
130390,17483.6139890909
130391,43965.83903036718
130392,42003.69190215028
130393,54841.31090468662
130394,14525.827523256508
130395,42435.45691538569
130396,95266.97249290667
130397,119321.93374402409
130398,34253.29933685754
130399,69736.74630436419
130400,44758.40281766853
130401,247188.57780824145
130402,43781.248143257384
130403,23990.8959016174
130404,1160.9380953529942
130405,505241.85338728316
130406,366331.6802991924
130407,272221.78275429696
130408,47619.543356273374
130409,17218.23806293965
130410,185837.08486573497
130411,211013.11041178927
130412,71943.8070088512
130413,50735.66826724964
130414,212887.11994403834
130415,33981.99192354049
130416,95479.09303694396
130417,93252.98907700468
130418,79341.92063131134
130419,96948.47421201675
130420,184542.50623813918
130421,60649.6726549521
130422,143845.28626396347
130423,226294.0700483352
130424,428840.0508300789
130425,166761.66802536085
130426,70346.81619906513
130427,17465.353776277094
130428,510334.1778482081
130429,248071.12890915183
130430,185279.73848069573
130431,5804.068066658214
130432,23694.022520579623
130433,638431.2849691304
130434,119775.94973054221
130435,82817.39635433389
130436,40538.02139476759
130437,310234.94717562204
130438,71150.74810684122
130439,52624.03360023669
130440,44184.602130546475
130441,89742.61637360456
130442,26911.063704021257
130443,419069.64590676763
130444,9881.616917142812
130445,36420.78556781705
130446,109991.99730056789
130447,23796.065000043167
130448,65878.10509618613
130449,92915.95878920594
130450,18699.000684721505
130451,28255.116660723423
130452,11246.000211193692
130453,300756.83020693326
130454,183767.7859085774
130455,60537.593526069264
130456,40735.01573509741
130457,111779.25598545524
130458,155705.7291196421
130459,211240.6352551571
130460,27623.288829028654
130461,2475.3135789097882
130462,27546.887246865368
130463,96907.24734299348
130464,45134.97304500137
130465,47400.23704211995
130466,23352.50323680533
130467,90267.69923891129
130468,-4078.629279090766
130469,39820.97203379326
130470,81137.30931238568
130471,276115.73505495215
130472,259548.27033238945
130473,19308.92023066383
130474,52065.458176663415
130475,65082.00467961173
130476,53093.02792318684
130477,95436.2889709268
130478,89218.52869144247
130479,41060.382045267535
130480,78515.86518815189
130481,123832.24272624501
130482,348196.60623856616
130483,286818.48466535425
130484,62495.006825269826
130485,112281.47936057966
130486,434.3496601503849
130487,26526.789432276735
130488,32354.396127839278
130489,302107.681858487
130490,99136.7151493775
130491,21626.020733425426
130492,569400.1382631868
130493,250533.95090483254
130494,35933.77588312779
130495,75147.90308239202
130496,315565.4670830317
130497,57047.04587737741
130498,112965.87068638609
130499,70532.39067448201
130500,48541.73560818673
130501,57583.1611582058
130502,268215.10589054774
130503,-815.9419442049585
130504,60908.96729859939
130505,154601.80524800022
130506,34132.25072219047
130507,130545.23018728981
130508,19009.076212716565
130509,47580.9127709994
130510,18433.38436566881
130511,55073.8103874193
130512,40703.877038105056
130513,112615.58802421339
130514,64274.57136420255
130515,63665.581606535394
130516,28259.38499244308
130517,16264.069454225775
130518,28821.807629731065
130519,11788.740227095013
130520,7381.880160137363
130521,10845.99403381387
130522,92275.49372202126
130523,188485.37315336787
130524,-8553.900394937888
130525,99044.86761008285
130526,452191.9192951919
130527,48388.3192641619
130528,32719.175709011844
130529,104708.04649054326
130530,38433.49354712987
130531,51344.14415734847
130532,7049.154716559058
130533,178787.1723935273
130534,49578.11182160054
130535,245761.8870548157
130536,9429.468035641194
130537,90269.92010441696
130538,21545.93835558064
130539,147192.7859041325
130540,28996.099394537072
130541,25661.198194882785
130542,15223.478929605035
130543,44184.18679507018
130544,30696.36091225991
130545,298547.6900335034
130546,202396.74090181055
130547,414116.0319004833
130548,140268.8288317189
130549,40326.7506631681
130550,15179.067998475975
130551,103192.55333674066
130552,82273.22795297674
130553,114793.90322243553
130554,45479.796620721165
130555,218478.50460648097
130556,189704.0291292101
130557,28321.903390278763
130558,213206.20477372973
130559,759.8157077609438
130560,73457.10970190585
130561,123110.50514943174
130562,85738.01855341617
130563,43696.87144210508
130564,287124.28065189597
130565,540901.3972916042
130566,348885.6045942374
130567,338743.3488078314
130568,186981.6076556425
130569,30934.725773092854
130570,99464.00238322915
130571,-2632.545689677422
130572,37095.83301789112
130573,40634.72314159881
130574,37905.62363213935
130575,11863.601449825357
130576,65138.821591001746
130577,245879.45791187874
130578,31290.18213133646
130579,140804.64892612296
130580,38041.95378178349
130581,20827.08227072287
130582,14095.781501765498
130583,96667.40633069332
130584,91066.74189972908
130585,41648.23154278153
130586,38989.14529355498
130587,44557.01215857993
130588,43055.99618646337
130589,90804.3125050703
130590,13160.227542069124
130591,74786.83123283426
130592,79435.9875947591
130593,71512.7827735082
130594,31990.622717201797
130595,70273.04499480146
130596,111066.64639352696
130597,331246.3221980969
130598,122866.17826193495
130599,20327.253188514078
130600,-1187.0305818700679
130601,37484.98020311434
130602,19982.31752076748
130603,90575.69098325765
130604,90867.17759573206
130605,72042.16032853644
130606,25494.810810828476
130607,43457.12553128468
130608,31103.849116938334
130609,42729.307958760306
130610,228414.58449484533
130611,110167.27232567537
130612,41692.65433497741
130613,46430.18896232915
130614,28902.88763262661
130615,15528.629388091456
130616,387453.1326794355
130617,66619.54416770217
130618,43805.13509404326
130619,25467.727346208256
130620,32631.719964107087
130621,43451.589968589506
130622,311278.43731645285
130623,50877.731599858525
130624,44956.357481523904
130625,596712.1006673314
130626,1004921.2871666729
130627,57066.649519343395
130628,132635.93549113453
130629,302368.23937168834
130630,42874.939364426165
130631,132243.4112010096
130632,454.32537852305336
130633,128505.44515298554
130634,53736.38884893375
130635,47269.42731747196
130636,208170.51838385503
130637,296944.52064955834
130638,102735.83505980541
130639,37719.70883322598
130640,45927.56937525816
130641,69891.08925151458
130642,34207.280578919796
130643,24147.650108916372
130644,179147.23391832405
130645,319198.12677558674
130646,9327.743406780122
130647,71377.67287578004
130648,117759.72603904836
130649,83503.88199200456
130650,15667.104148157005
130651,15746.794114861774
130652,140145.61885750628
130653,80962.7580462258
130654,43179.384355735
130655,56178.36672815596
130656,171371.27156909613
130657,41275.308872214155
130658,20587.992481529713
130659,71237.09087645262
130660,65043.67964710182
130661,23680.98208875633
130662,217999.5045093337
130663,74632.64160949735
130664,112352.05884898918
130665,86651.96671423585
130666,37526.2894837802
130667,264416.3435171161
130668,88665.64367975049
130669,33891.50668995753
130670,19358.333947686515
130671,43168.16082879481
130672,12631.880113437153
130673,136725.68672098394
130674,42665.28172413497
130675,82485.07316158549
130676,74353.81550555339
130677,48373.18912165977
130678,59061.67815198491
130679,15537.4231500236
130680,311524.5720623272
130681,182794.5187072812
130682,48989.68771161474
130683,59363.62242682908
130684,174925.0308179305
130685,77685.32911673379
130686,144824.19414308327
130687,56054.68587419716
130688,29857.350309404974
130689,75391.6637551941
130690,218300.77121002928
130691,72662.6521360523
130692,97937.34413500865
130693,179976.6398712072
130694,23661.73669036688
130695,13902.266079188885
130696,43035.674598164005
130697,31370.229310118983
130698,89681.44783942195
130699,255039.094125174
130700,23101.752851586803
130701,23509.98163781252
130702,126385.20791816237
130703,584343.1799113548
130704,91244.29596978136
130705,41001.71899091943
130706,15804.378509613813
130707,62075.29160393612
130708,37139.80090714296
130709,23309.36771589875
130710,20374.17993769475
130711,57625.72654273594
130712,47432.559573815604
130713,166996.5902906732
130714,43593.53306997701
130715,31772.539152827936
130716,119258.05623954961
130717,76816.60988819625
130718,15045.242533491513
130719,169675.09112474765
130720,280566.1705832941
130721,16560.750475651093
130722,33085.74747278225
130723,237531.97920567097
130724,20300.72691696018
130725,113806.3973318919
130726,29189.296886396096
130727,65760.47266776036
130728,32574.948923106276
130729,8414.430350267072
130730,61331.95712909079
130731,187566.765225513
130732,56355.52059467415
130733,138874.27707482444
130734,113518.9888457568
130735,307432.0321269881
130736,34133.011073567555
130737,29355.095685417735
130738,17342.888278830942
130739,104662.78815041867
130740,89177.48172198389
130741,272902.65264909016
130742,51034.14700611708
130743,34620.93400214829
130744,42631.05163073236
130745,55264.32604649781
130746,39802.73532106757
130747,100963.17599527111
130748,40307.093388844776
130749,3443.083200101824
130750,76175.50669453647
130751,169853.88513956746
130752,18378.31057177503
130753,129804.70646580143
130754,19270.75060194754
130755,61165.91111074217
130756,26013.512543465873
130757,108134.8214803242
130758,196922.54223551607
130759,19236.392879683845
130760,38777.54460888229
130761,20970.316017776346
130762,20082.041753620226
130763,19060.312067696897
130764,34206.931250506896
130765,228780.45326057595
130766,44623.3781372637
130767,83662.89003478736
130768,54472.18246181955
130769,38300.45004157057
130770,8508.91412070284
130771,106091.01049235064
130772,28044.079308239416
130773,42590.19305961011
130774,12470.41882512866
130775,43086.24493418577
130776,42383.76956074211
130777,39526.19940660983
130778,43974.39516854978
130779,117057.74878901879
130780,121319.71218948024
130781,220180.65649451266
130782,100559.49335638153
130783,45426.34186134079
130784,204066.65383653142
130785,39713.82981211728
130786,50752.60988384308
130787,255311.05069084797
130788,217594.58678204875
130789,31926.334885860426
130790,3026.857238138361
130791,33611.36027255268
130792,51084.95389326133
130793,157597.49349502358
130794,12121.970625824744
130795,61822.270186069996
130796,29705.35662083819
130797,38495.5273825877
130798,199103.4006631171
130799,72845.59587205588
130800,7438.121292883885
130801,25519.331487764895
130802,215655.47165641704
130803,5525.380532615092
130804,31722.48556029262
130805,150977.94975430385
130806,110382.65917601027
130807,134592.7311031896
130808,623180.4654346897
130809,84241.44326166334
130810,170028.32445096824
130811,113960.95560045613
130812,13650.772749159249
130813,66692.26766486619
130814,48020.92975611237
130815,69242.90344816381
130816,140223.77801706147
130817,257013.04106005692
130818,29808.382873873696
130819,28720.173054705134
130820,50556.83102595426
130821,4543.832932174715
130822,33229.39949222151
130823,109004.08442565936
130824,56389.5888640929
130825,56716.32869197415
130826,46108.9440262825
130827,24867.365112647207
130828,563728.754773979
130829,101649.59946348052
130830,130003.69390730756
130831,199531.3965486159
130832,105212.21666271971
130833,43101.157490953876
130834,22683.500706425977
130835,165188.35010925995
130836,65824.634079511
130837,116628.80126954503
130838,38986.1865488495
130839,49145.45021683671
130840,80083.68693182051
130841,64075.4669785057
130842,185944.66283788855
130843,110772.81135787255
130844,104279.842980923
130845,57615.006120100414
130846,28801.184332595225
130847,61903.887560884505
130848,221593.55322039404
130849,148214.16138319828
130850,28325.796099428975
130851,71291.22806984818
130852,487521.9891729319
130853,18111.129864540824
130854,265342.3251024117
130855,421957.8296767703
130856,55065.71022839168
130857,48800.742404346805
130858,68385.57502399519
130859,44711.38164681118
130860,43383.73071362049
130861,31826.15338227187
130862,15383.557374188984
130863,95312.97860550697
130864,51357.123013829405
130865,26157.392771612587
130866,73136.46802951569
130867,49311.427444335735
130868,66022.97607569648
130869,74742.8062390286
130870,58875.84087885548
130871,-11499.787494650343
130872,19528.434616710263
130873,23540.366005592725
130874,132607.03095123314
130875,7897.196465885749
130876,287097.67587991327
130877,35999.1520222046
130878,222204.02231575138
130879,235999.7755521714
130880,140784.1577252828
130881,188210.50826867967
130882,74819.80138446264
130883,25766.447398723732
130884,101885.71842755443
130885,5385.300723285626
130886,456429.5939313501
130887,41203.3744618064
130888,985351.7493272615
130889,93993.68939059615
130890,231553.309032587
130891,51033.629189629435
130892,71596.62482750267
130893,80450.47079914018
130894,246444.2641413181
130895,9061.472949838424
130896,40058.589244173534
130897,206034.07244673715
130898,200071.76151816364
130899,112363.81011918346
130900,49433.79366023606
130901,26702.172653033733
130902,135772.03437782457
130903,42579.8532890367
130904,32872.8804241132
130905,332968.7581576746
130906,49522.15959517293
130907,38406.72804363066
130908,26711.992480387402
130909,235185.83160842035
130910,203341.06627222948
130911,35607.54809475861
130912,608497.5525201461
130913,16226.34213262137
130914,209220.62722630892
130915,105716.1950601988
130916,57486.91339859487
130917,50031.078996186305
130918,137008.8890502759
130919,219411.16365957164
130920,310566.68659674603
